Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2014-08-22,22999.64,FALSE
1,1,2014-08-23,27653.75,TRUE
1,1,2014-08-24,26093.81,TRUE
1,1,2014-08-25,18932.79,FALSE
1,1,2014-08-26,27453.63,FALSE
1,1,2014-08-27,20743.34,FALSE
1,1,2014-08-28,18314.57,FALSE
1,1,2014-08-29,16932.99,FALSE
1,1,2014-08-30,18487.65,TRUE
1,1,2014-08-31,18059.12,TRUE
1,1,2014-09-01,20852.08,FALSE
1,1,2014-09-02,20802.87,FALSE
1,1,2014-09-03,20015.23,FALSE
1,1,2014-09-04,22184.69,FALSE
1,1,2014-09-05,25953.23,FALSE
1,1,2014-09-06,24747.77,TRUE
1,1,2014-09-07,12575.51,TRUE
1,1,2014-09-08,7230.39,FALSE
1,1,2014-09-09,24671.6,FALSE
1,1,2014-09-10,13165.61,FALSE
1,1,2014-09-11,18876.17,FALSE
1,1,2014-09-12,14149.43,FALSE
1,1,2014-09-13,10990.1,TRUE
1,1,2014-09-14,22707.31,TRUE
1,1,2014-09-15,23795.78,FALSE
1,1,2014-09-16,17117.45,FALSE
1,1,2014-09-17,7044.79,FALSE
1,1,2014-09-18,17268.78,FALSE
1,1,2014-09-19,21959.02,FALSE
1,1,2014-09-20,12605.44,TRUE
1,1,2014-09-21,20916.8,TRUE
1,1,2014-09-22,19923.45,FALSE
1,1,2014-09-23,22896.46,FALSE
1,1,2014-09-24,20597.9,FALSE
1,1,2014-09-25,15134.66,FALSE
1,1,2014-09-26,25982.86,FALSE
1,1,2014-09-27,19207.35,TRUE
1,1,2014-09-28,19863.48,TRUE
1,1,2014-09-29,15333.66,FALSE
1,1,2014-09-30,17783.59,FALSE
1,1,2014-10-01,15575.99,FALSE
1,1,2014-10-02,19135.27,FALSE
1,1,2014-10-03,28558.54,FALSE
1,1,2014-10-04,13140.49,TRUE
1,1,2014-10-05,11932.19,TRUE
1,1,2014-10-06,27355.85,FALSE
1,1,2014-10-07,18953.38,FALSE
1,1,2014-10-08,16654.64,FALSE
1,1,2014-10-09,25199.52,FALSE
1,1,2014-10-10,16971.92,FALSE
1,1,2014-10-11,29130.05,TRUE
1,1,2014-10-12,23389.63,TRUE
1,1,2014-10-13,17560.44,FALSE
1,1,2014-10-14,30786.54,FALSE
1,1,2014-10-15,16971.43,FALSE
1,1,2014-10-16,23710.48,FALSE
1,1,2014-10-17,21496.46,FALSE
1,1,2014-10-18,26508.71,TRUE
1,1,2014-10-19,27807.56,TRUE
1,1,2014-10-20,20160.02,FALSE
1,1,2014-10-21,16232.91,FALSE
1,1,2014-10-22,22299.86,FALSE
1,1,2014-10-23,16611.42,FALSE
1,1,2014-10-24,30066.94,FALSE
1,1,2014-10-25,20682.68,TRUE
1,1,2014-10-26,18173.39,TRUE
1,1,2014-10-27,20923.4,FALSE
1,1,2014-10-28,13264.37,FALSE
1,1,2014-10-29,15141.93,FALSE
1,1,2014-10-30,26002.07,FALSE
1,1,2014-10-31,16715.53,FALSE
1,1,2014-11-01,14765.45,TRUE
1,1,2014-11-02,22683.26,TRUE
1,1,2014-11-03,25928.52,FALSE
1,1,2014-11-04,23594.77,FALSE
1,1,2014-11-05,24980.24,FALSE
1,1,2014-11-06,16216.02,FALSE
1,1,2014-11-07,12890.95,FALSE
1,1,2014-11-08,27506.67,TRUE
1,1,2014-11-09,18386.6,TRUE
1,1,2014-11-10,18745.83,FALSE
1,1,2014-11-11,26640.97,FALSE
1,1,2014-11-12,22781.15,FALSE
1,1,2014-11-13,22279.44,FALSE
1,1,2014-11-14,30825.01,FALSE
1,1,2014-11-15,16782.41,TRUE
1,1,2014-11-16,24639.2,TRUE
1,1,2014-11-17,20285.07,FALSE
1,1,2014-11-18,21342.96,FALSE
1,1,2014-11-19,27642.34,FALSE
1,1,2014-11-20,22539.18,FALSE
1,1,2014-11-21,22691.48,FALSE
1,1,2014-11-22,25362.54,TRUE
1,1,2014-11-23,18175.24,TRUE
1,1,2014-11-24,15803.95,FALSE
1,1,2014-11-25,14775.95,FALSE
1,1,2014-11-26,10168.22,FALSE
1,1,2014-11-27,30281.04,FALSE
1,1,2014-11-28,14483.96,FALSE
1,1,2014-11-29,18893.73,TRUE
1,1,2014-11-30,18615.93,TRUE
1,1,2014-12-01,21537.03,FALSE
1,1,2014-12-02,24078.69,FALSE
1,1,2014-12-03,24302.37,FALSE
1,1,2014-12-04,17084.61,FALSE
1,1,2014-12-05,19164.39,FALSE
1,1,2014-12-06,21412.9,TRUE
1,1,2014-12-07,18756.54,TRUE
1,1,2014-12-08,28036.73,FALSE
1,1,2014-12-09,22454.87,FALSE
1,1,2014-12-10,23674.39,FALSE
1,1,2014-12-11,23314.41,FALSE
1,1,2014-12-12,25867.37,FALSE
1,1,2014-12-13,20905.11,TRUE
1,1,2014-12-14,13515.84,TRUE
1,1,2014-12-15,21998.44,FALSE
1,1,2014-12-16,16743.22,FALSE
1,1,2014-12-17,17356.92,FALSE
1,1,2014-12-18,22931.82,FALSE
1,1,2014-12-19,26191.42,FALSE
1,1,2014-12-20,20106.36,TRUE
1,1,2014-12-21,21544.17,TRUE
1,1,2014-12-22,28511.07,FALSE
1,1,2014-12-23,21203.77,FALSE
1,1,2014-12-24,33008.42,FALSE
1,1,2014-12-25,22827.55,FALSE
1,1,2014-12-26,11196.19,FALSE
1,1,2014-12-27,23766.71,TRUE
1,1,2014-12-28,21905.79,TRUE
1,1,2014-12-29,26448.76,FALSE
1,1,2014-12-30,23365.91,FALSE
1,1,2014-12-31,19307.72,FALSE
1,1,2015-01-01,13878.51,FALSE
1,1,2015-01-02,18954.88,FALSE
1,1,2015-01-03,15747.4,TRUE
1,1,2015-01-04,17097.38,TRUE
1,1,2015-01-05,22942.89,FALSE
1,1,2015-01-06,28349.52,FALSE
1,1,2015-01-07,21973.36,FALSE
1,1,2015-01-08,14020.58,FALSE
1,1,2015-01-09,22223.01,FALSE
1,1,2015-01-10,25983.16,TRUE
1,1,2015-01-11,16951.09,TRUE
1,1,2015-01-12,19329.91,FALSE
1,1,2015-01-13,20073.44,FALSE
1,1,2015-01-14,16075.51,FALSE
1,1,2015-01-15,23241.4,FALSE
1,1,2015-01-16,19395.26,FALSE
1,1,2015-01-17,22097.66,TRUE
1,1,2015-01-18,15562.54,TRUE
1,1,2015-01-19,17812.71,FALSE
1,1,2015-01-20,23611.91,FALSE
1,1,2015-01-21,18135.83,FALSE
1,1,2015-01-22,28634.82,FALSE
1,1,2015-01-23,18001.82,FALSE
1,1,2015-01-24,21123.42,TRUE
1,1,2015-01-25,24662.95,TRUE
1,1,2015-01-26,12908.17,FALSE
1,1,2015-01-27,11195.96,FALSE
1,1,2015-01-28,12371.72,FALSE
1,1,2015-01-29,26312.92,FALSE
1,1,2015-01-30,17240.71,FALSE
1,1,2015-01-31,32791.0,TRUE
1,1,2015-02-01,17178.76,TRUE
1,1,2015-02-02,20922.76,FALSE
1,1,2015-02-03,27710.55,FALSE
1,1,2015-02-04,30030.46,FALSE
1,1,2015-02-05,30307.52,FALSE
1,1,2015-02-06,26041.83,FALSE
1,1,2015-02-07,25120.31,TRUE
1,1,2015-02-08,22962.63,TRUE
1,1,2015-02-09,23891.81,FALSE
1,1,2015-02-10,17244.07,FALSE
1,1,2015-02-11,15909.01,FALSE
1,1,2015-02-12,19983.13,FALSE
1,1,2015-02-13,19149.08,FALSE
1,1,2015-02-14,17733.86,TRUE
1,1,2015-02-15,23481.94,TRUE
1,1,2015-02-16,24776.53,FALSE
1,1,2015-02-17,20442.03,FALSE
1,1,2015-02-18,27387.65,FALSE
1,1,2015-02-19,14291.55,FALSE
1,1,2015-02-20,19031.7,FALSE
1,1,2015-02-21,16415.89,TRUE
1,1,2015-02-22,10667.32,TRUE
1,1,2015-02-23,19586.6,FALSE
1,1,2015-02-24,19391.26,FALSE
1,1,2015-02-25,27567.25,FALSE
1,1,2015-02-26,23154.06,FALSE
1,1,2015-02-27,14879.07,FALSE
1,1,2015-02-28,29270.46,TRUE
1,1,2015-03-01,26105.17,TRUE
1,1,2015-03-02,22910.49,FALSE
1,1,2015-03-03,18867.58,FALSE
1,1,2015-03-04,15202.8,FALSE
1,1,2015-03-05,18138.97,FALSE
1,1,2015-03-06,25443.74,FALSE
1,1,2015-03-07,29422.93,TRUE
1,1,2015-03-08,27716.22,TRUE
1,1,2015-03-09,17555.75,FALSE
1,1,2015-03-10,14401.91,FALSE
1,1,2015-03-11,20704.43,FALSE
1,1,2015-03-12,11157.8,FALSE
1,1,2015-03-13,21615.84,FALSE
1,1,2015-03-14,19261.99,TRUE
1,1,2015-03-15,17669.82,TRUE
1,1,2015-03-16,12026.48,FALSE
1,1,2015-03-17,22568.0,FALSE
1,1,2015-03-18,17336.5,FALSE
1,1,2015-03-19,14150.42,FALSE
1,1,2015-03-20,5638.69,FALSE
1,1,2015-03-21,19862.43,TRUE
1,1,2015-03-22,28861.26,TRUE
1,1,2015-03-23,28306.3,FALSE
1,1,2015-03-24,17714.52,FALSE
1,1,2015-03-25,16988.94,FALSE
1,1,2015-03-26,22343.87,FALSE
1,1,2015-03-27,15008.07,FALSE
1,1,2015-03-28,21508.96,TRUE
1,1,2015-03-29,23830.4,TRUE
1,1,2015-03-30,26134.67,FALSE
1,1,2015-03-31,19499.23,FALSE
1,1,2015-04-01,18981.63,FALSE
1,1,2015-04-02,15610.09,FALSE
1,1,2015-04-03,15865.6,FALSE
1,1,2015-04-04,18867.61,TRUE
1,1,2015-04-05,21836.83,TRUE
1,1,2015-04-06,24567.92,FALSE
1,1,2015-04-07,15984.11,FALSE
1,1,2015-04-08,27463.44,FALSE
1,1,2015-04-09,18644.38,FALSE
1,1,2015-04-10,19893.16,FALSE
1,1,2015-04-11,16263.94,TRUE
1,1,2015-04-12,7878.8,TRUE
1,1,2015-04-13,24420.23,FALSE
1,1,2015-04-14,23684.22,FALSE
1,1,2015-04-15,18593.36,FALSE
1,1,2015-04-16,20334.95,FALSE
1,1,2015-04-17,22579.7,FALSE
1,1,2015-04-18,12187.27,TRUE
1,1,2015-04-19,17354.74,TRUE
1,1,2015-04-20,23971.32,FALSE
1,1,2015-04-21,13728.55,FALSE
1,1,2015-04-22,21467.79,FALSE
1,1,2015-04-23,13217.09,FALSE
1,1,2015-04-24,22332.15,FALSE
1,1,2015-04-25,19821.79,TRUE
1,1,2015-04-26,11924.34,TRUE
1,1,2015-04-27,25823.7,FALSE
1,1,2015-04-28,16327.04,FALSE
1,1,2015-04-29,15948.74,FALSE
1,1,2015-04-30,21002.85,FALSE
1,1,2015-05-01,25743.19,FALSE
1,1,2015-05-02,14920.89,TRUE
1,1,2015-05-03,20308.4,TRUE
1,1,2015-05-04,22144.08,FALSE
1,1,2015-05-05,23465.53,FALSE
1,1,2015-05-06,20882.21,FALSE
1,1,2015-05-07,18164.86,FALSE
1,1,2015-05-08,15862.05,FALSE
1,1,2015-05-09,20430.72,TRUE
1,1,2015-05-10,14639.3,TRUE
1,1,2015-05-11,5393.25,FALSE
1,1,2015-05-12,22182.8,FALSE
1,1,2015-05-13,24519.67,FALSE
1,1,2015-05-14,8185.34,FALSE
1,1,2015-05-15,14951.35,FALSE
1,1,2015-05-16,23095.77,TRUE
1,1,2015-05-17,30287.48,TRUE
1,1,2015-05-18,20103.97,FALSE
1,1,2015-05-19,16359.99,FALSE
1,1,2015-05-20,19085.52,FALSE
1,1,2015-05-21,26874.38,FALSE
1,1,2015-05-22,16770.18,FALSE
1,1,2015-05-23,16004.04,TRUE
1,1,2015-05-24,17586.28,TRUE
1,1,2015-05-25,15233.36,FALSE
1,1,2015-05-26,20613.35,FALSE
1,1,2015-05-27,28123.39,FALSE
1,1,2015-05-28,21615.4,FALSE
1,1,2015-05-29,18738.23,FALSE
1,1,2015-05-30,18540.94,TRUE
1,1,2015-05-31,12184.05,TRUE
1,1,2015-06-01,24415.55,FALSE
1,1,2015-06-02,19610.81,FALSE
1,1,2015-06-03,19097.6,FALSE
1,1,2015-06-04,35965.54,FALSE
1,1,2015-06-05,21493.76,FALSE
1,1,2015-06-06,16241.04,TRUE
1,1,2015-06-07,17868.21,TRUE
1,1,2015-06-08,25742.23,FALSE
1,1,2015-06-09,20566.35,FALSE
1,1,2015-06-10,12808.61,FALSE
1,1,2015-06-11,24596.14,FALSE
1,1,2015-06-12,16659.28,FALSE
1,1,2015-06-13,29366.49,TRUE
1,1,2015-06-14,25400.24,TRUE
1,1,2015-06-15,17763.39,FALSE
1,1,2015-06-16,26405.08,FALSE
1,1,2015-06-17,20339.28,FALSE
1,1,2015-06-18,24263.87,FALSE
1,1,2015-06-19,22423.66,FALSE
1,1,2015-06-20,15768.22,TRUE
1,1,2015-06-21,16782.25,TRUE
1,1,2015-06-22,25149.8,FALSE
1,1,2015-06-23,18326.12,FALSE
1,1,2015-06-24,17981.76,FALSE
1,1,2015-06-25,15224.39,FALSE
1,1,2015-06-26,22118.0,FALSE
1,1,2015-06-27,30312.62,TRUE
1,1,2015-06-28,14662.34,TRUE
1,1,2015-06-29,20121.1,FALSE
1,1,2015-06-30,27061.1,FALSE
1,1,2015-07-01,19601.79,FALSE
1,1,2015-07-02,22261.86,FALSE
1,1,2015-07-03,14688.03,FALSE
1,1,2015-07-04,22141.54,TRUE
1,1,2015-07-05,19064.28,TRUE
1,1,2015-07-06,24928.65,FALSE
1,1,2015-07-07,25936.93,FALSE
1,1,2015-07-08,32947.82,FALSE
1,1,2015-07-09,22898.17,FALSE
1,1,2015-07-10,21628.98,FALSE
1,1,2015-07-11,20971.92,TRUE
1,1,2015-07-12,18234.17,TRUE
1,1,2015-07-13,21692.42,FALSE
1,1,2015-07-14,18522.99,FALSE
1,1,2015-07-15,20842.3,FALSE
1,1,2015-07-16,26587.99,FALSE
1,1,2015-07-17,14967.29,FALSE
1,1,2015-07-18,25699.39,TRUE
1,1,2015-07-19,26585.58,TRUE
1,1,2015-07-20,19409.66,FALSE
1,1,2015-07-21,9390.73,FALSE
1,1,2015-07-22,16960.89,FALSE
1,1,2015-07-23,26484.97,FALSE
1,1,2015-07-24,19885.66,FALSE
1,1,2015-07-25,15003.49,TRUE
1,1,2015-07-26,17476.13,TRUE
1,1,2015-07-27,24203.1,FALSE
1,1,2015-07-28,22733.67,FALSE
1,1,2015-07-29,18805.34,FALSE
1,1,2015-07-30,18165.88,FALSE
1,1,2015-07-31,18041.21,FALSE
1,1,2015-08-01,15387.95,TRUE
1,1,2015-08-02,28076.88,TRUE
1,1,2015-08-03,18388.4,FALSE
1,1,2015-08-04,26085.79,FALSE
1,1,2015-08-05,27606.58,FALSE
1,1,2015-08-06,24991.55,FALSE
1,1,2015-08-07,17841.9,FALSE
1,1,2015-08-08,22018.65,TRUE
1,1,2015-08-09,19879.02,TRUE
1,1,2015-08-10,15481.49,FALSE
1,1,2015-08-11,21621.8,FALSE
1,1,2015-08-12,14104.8,FALSE
1,1,2015-08-13,25938.4,FALSE
1,1,2015-08-14,17676.91,FALSE
1,1,2015-08-15,21005.8,TRUE
1,1,2015-08-16,21416.44,TRUE
1,1,2015-08-17,18705.48,FALSE
1,1,2015-08-18,22933.47,FALSE
1,1,2015-08-19,17625.48,FALSE
1,1,2015-08-20,24356.49,FALSE
1,1,2015-08-21,13270.1,FALSE
1,1,2015-08-22,20631.9,TRUE
1,1,2015-08-23,29694.64,TRUE
1,1,2015-08-24,14998.34,FALSE
1,1,2015-08-25,16611.28,FALSE
1,1,2015-08-26,22569.54,FALSE
1,1,2015-08-27,20897.91,FALSE
1,1,2015-08-28,21753.15,FALSE
1,1,2015-08-29,22445.94,TRUE
1,1,2015-08-30,23173.61,TRUE
1,1,2015-08-31,25548.5,FALSE
1,1,2015-09-01,22049.09,FALSE
1,1,2015-09-02,18793.71,FALSE
1,1,2015-09-03,23362.87,FALSE
1,1,2015-09-04,29499.41,FALSE
1,1,2015-09-05,19336.83,TRUE
1,1,2015-09-06,15127.35,TRUE
1,1,2015-09-07,25535.4,FALSE
1,1,2015-09-08,19398.09,FALSE
1,1,2015-09-09,9136.65,FALSE
1,1,2015-09-10,24237.11,FALSE
1,1,2015-09-11,17323.36,FALSE
1,1,2015-09-12,19547.33,TRUE
1,1,2015-09-13,21659.9,TRUE
1,1,2015-09-14,20952.5,FALSE
1,1,2015-09-15,23547.26,FALSE
1,1,2015-09-16,17822.57,FALSE
1,1,2015-09-17,22565.53,FALSE
1,1,2015-09-18,18702.27,FALSE
1,1,2015-09-19,23694.05,TRUE
1,1,2015-09-20,23076.84,TRUE
1,1,2015-09-21,15322.81,FALSE
1,1,2015-09-22,25429.91,FALSE
1,1,2015-09-23,17320.18,FALSE
1,1,2015-09-24,24040.29,FALSE
1,1,2015-09-25,21836.44,FALSE
1,1,2015-09-26,29190.92,TRUE
1,1,2015-09-27,18882.67,TRUE
1,1,2015-09-28,18253.42,FALSE
1,1,2015-09-29,19902.9,FALSE
1,1,2015-09-30,18484.1,FALSE
1,1,2015-10-01,23999.71,FALSE
1,1,2015-10-02,11918.45,FALSE
1,1,2015-10-03,14731.59,TRUE
1,1,2015-10-04,14660.99,TRUE
1,1,2015-10-05,24751.54,FALSE
1,1,2015-10-06,28553.07,FALSE
1,1,2015-10-07,19477.75,FALSE
1,1,2015-10-08,19155.89,FALSE
1,1,2015-10-09,20350.26,FALSE
1,1,2015-10-10,25809.39,TRUE
1,1,2015-10-11,15363.23,TRUE
1,1,2015-10-12,21191.84,FALSE
1,1,2015-10-13,24875.99,FALSE
1,1,2015-10-14,22505.47,FALSE
1,1,2015-10-15,20947.91,FALSE
1,1,2015-10-16,25005.23,FALSE
1,1,2015-10-17,6483.84,TRUE
1,1,2015-10-18,23389.38,TRUE
1,1,2015-10-19,16729.62,FALSE
1,1,2015-10-20,10846.84,FALSE
1,1,2015-10-21,22556.01,FALSE
1,1,2015-10-22,26868.29,FALSE
1,1,2015-10-23,19312.76,FALSE
1,1,2015-10-24,24764.37,TRUE
1,1,2015-10-25,28061.39,TRUE
1,1,2015-10-26,26574.57,FALSE
1,1,2015-10-27,28199.82,FALSE
1,1,2015-10-28,23710.64,FALSE
1,1,2015-10-29,20377.17,FALSE
1,1,2015-10-30,11990.17,FALSE
1,1,2015-10-31,18769.69,TRUE
1,1,2015-11-01,15783.77,TRUE
1,1,2015-11-02,30854.71,FALSE
1,1,2015-11-03,19120.57,FALSE
1,1,2015-11-04,20616.02,FALSE
1,1,2015-11-05,22757.43,FALSE
1,1,2015-11-06,20218.01,FALSE
1,1,2015-11-07,28475.26,TRUE
1,1,2015-11-08,16886.75,TRUE
1,1,2015-11-09,20973.04,FALSE
1,1,2015-11-10,16287.65,FALSE
1,1,2015-11-11,13399.89,FALSE
1,1,2015-11-12,16941.15,FALSE
1,1,2015-11-13,19814.82,FALSE
1,1,2015-11-14,17853.49,TRUE
1,1,2015-11-15,16537.9,TRUE
1,1,2015-11-16,12968.41,FALSE
1,1,2015-11-17,19584.47,FALSE
1,1,2015-11-18,12476.4,FALSE
1,1,2015-11-19,23800.28,FALSE
1,1,2015-11-20,20412.2,FALSE
1,1,2015-11-21,12712.24,TRUE
1,1,2015-11-22,18453.95,TRUE
1,1,2015-11-23,16239.22,FALSE
1,1,2015-11-24,21595.87,FALSE
1,1,2015-11-25,26702.25,FALSE
1,1,2015-11-26,10624.14,FALSE
1,1,2015-11-27,20575.13,FALSE
1,1,2015-11-28,19199.34,TRUE
1,1,2015-11-29,23356.7,TRUE
1,1,2015-11-30,21065.98,FALSE
1,1,2015-12-01,16240.15,FALSE
1,1,2015-12-02,18404.73,FALSE
1,1,2015-12-03,16019.87,FALSE
1,1,2015-12-04,25380.04,FALSE
1,1,2015-12-05,20106.56,TRUE
1,1,2015-12-06,29505.95,TRUE
1,1,2015-12-07,19696.7,FALSE
1,1,2015-12-08,16457.97,FALSE
1,1,2015-12-09,12431.43,FALSE
1,1,2015-12-10,10984.3,FALSE
1,1,2015-12-11,12079.32,FALSE
1,1,2015-12-12,21335.63,TRUE
1,1,2015-12-13,22543.63,TRUE
1,1,2015-12-14,12094.05,FALSE
1,1,2015-12-15,24475.19,FALSE
1,1,2015-12-16,17584.69,FALSE
1,1,2015-12-17,20733.97,FALSE
1,1,2015-12-18,28061.1,FALSE
1,1,2015-12-19,24484.2,TRUE
1,1,2015-12-20,18657.35,TRUE
1,1,2015-12-21,15544.04,FALSE
1,1,2015-12-22,9240.92,FALSE
1,1,2015-12-23,16404.23,FALSE
1,1,2015-12-24,18944.35,FALSE
1,1,2015-12-25,15064.1,FALSE
1,1,2015-12-26,19343.72,TRUE
1,1,2015-12-27,20384.26,TRUE
1,1,2015-12-28,18875.72,FALSE
1,1,2015-12-29,16749.99,FALSE
1,1,2015-12-30,20843.27,FALSE
1,1,2015-12-31,22209.7,FALSE
1,1,2016-01-01,14548.0,FALSE
1,1,2016-01-02,27054.66,TRUE
1,1,2016-01-03,19507.06,TRUE
1,1,2016-01-04,20094.25,FALSE
1,1,2016-01-05,23541.07,FALSE
1,1,2016-01-06,21166.08,FALSE
1,1,2016-01-07,24765.68,FALSE
1,1,2016-01-08,21435.62,FALSE
1,1,2016-01-09,16937.81,TRUE
1,1,2016-01-10,21807.52,TRUE
1,1,2016-01-11,14281.37,FALSE
1,1,2016-01-12,20542.8,FALSE
1,1,2016-01-13,19833.85,FALSE
1,1,2016-01-14,18959.42,FALSE
1,1,2016-01-15,19357.31,FALSE
1,1,2016-01-16,10590.75,TRUE
1,1,2016-01-17,17256.38,TRUE
1,1,2016-01-18,20464.22,FALSE
1,1,2016-01-19,20799.28,FALSE
1,1,2016-01-20,14861.62,FALSE
1,1,2016-01-21,26328.54,FALSE
1,1,2016-01-22,15669.13,FALSE
1,1,2016-01-23,24847.29,TRUE
1,1,2016-01-24,22135.97,TRUE
1,1,2016-01-25,16768.86,FALSE
1,1,2016-01-26,28876.55,FALSE
1,1,2016-01-27,14031.82,FALSE
1,1,2016-01-28,24595.77,FALSE
1,1,2016-01-29,25002.91,FALSE
1,1,2016-01-30,16646.9,TRUE
1,1,2016-01-31,26962.33,TRUE
1,1,2016-02-01,18749.77,FALSE
1,1,2016-02-02,21443.47,FALSE
1,1,2016-02-03,21301.61,FALSE
1,1,2016-02-04,19328.46,FALSE
1,1,2016-02-05,24054.04,FALSE
1,1,2016-02-06,23967.44,TRUE
1,1,2016-02-07,11257.34,TRUE
1,1,2016-02-08,26521.7,FALSE
1,1,2016-02-09,11687.54,FALSE
1,1,2016-02-10,25162.73,FALSE
1,1,2016-02-11,25633.53,FALSE
1,1,2016-02-12,14545.17,FALSE
1,1,2016-02-13,17945.93,TRUE
1,1,2016-02-14,14471.48,TRUE
1,1,2016-02-15,18925.39,FALSE
1,1,2016-02-16,18459.83,FALSE
1,1,2016-02-17,23898.3,FALSE
1,1,2016-02-18,26551.54,FALSE
1,1,2016-02-19,26978.42,FALSE
1,1,2016-02-20,17189.16,TRUE
1,1,2016-02-21,18953.89,TRUE
1,1,2016-02-22,11582.81,FALSE
1,1,2016-02-23,15970.65,FALSE
1,1,2016-02-24,24824.26,FALSE
1,1,2016-02-25,28077.91,FALSE
1,1,2016-02-26,13828.26,FALSE
1,1,2016-02-27,17037.68,TRUE
1,1,2016-02-28,19867.97,TRUE
1,1,2016-02-29,21400.81,FALSE
1,1,2016-03-01,15951.98,FALSE
1,1,2016-03-02,22120.31,FALSE
1,1,2016-03-03,17630.8,FALSE
1,1,2016-03-04,19927.74,FALSE
1,1,2016-03-05,22731.42,TRUE
1,1,2016-03-06,20032.11,TRUE
1,1,2016-03-07,17818.07,FALSE
1,1,2016-03-08,19451.95,FALSE
1,1,2016-03-09,19558.19,FALSE
1,1,2016-03-10,18149.94,FALSE
1,1,2016-03-11,18706.02,FALSE
1,1,2016-03-12,27993.24,TRUE
1,1,2016-03-13,22804.6,TRUE
1,1,2016-03-14,18522.6,FALSE
1,1,2016-03-15,23484.77,FALSE
1,1,2016-03-16,18330.9,FALSE
1,1,2016-03-17,25865.62,FALSE
1,1,2016-03-18,21848.21,FALSE
1,1,2016-03-19,19463.49,TRUE
1,1,2016-03-20,22238.58,TRUE
1,1,2016-03-21,12145.62,FALSE
1,1,2016-03-22,14366.16,FALSE
1,1,2016-03-23,14030.37,FALSE
1,1,2016-03-24,20714.72,FALSE
1,1,2016-03-25,28662.57,FALSE
1,1,2016-03-26,31156.5,TRUE
1,1,2016-03-27,23190.26,TRUE
1,1,2016-03-28,22504.22,FALSE
1,1,2016-03-29,10994.71,FALSE
1,1,2016-03-30,17286.63,FALSE
1,1,2016-03-31,16061.08,FALSE
1,1,2016-04-01,16895.76,FALSE
1,1,2016-04-02,19159.28,TRUE
1,1,2016-04-03,17639.55,TRUE
1,1,2016-04-04,10103.5,FALSE
1,1,2016-04-05,23739.55,FALSE
1,1,2016-04-06,14636.28,FALSE
1,1,2016-04-07,21196.23,FALSE
1,1,2016-04-08,30370.41,FALSE
1,1,2016-04-09,15403.08,TRUE
1,1,2016-04-10,7348.56,TRUE
1,1,2016-04-11,18569.98,FALSE
1,1,2016-04-12,25504.8,FALSE
1,1,2016-04-13,29791.74,FALSE
1,1,2016-04-14,13852.25,FALSE
1,1,2016-04-15,22483.5,FALSE
1,1,2016-04-16,17673.45,TRUE
1,1,2016-04-17,19470.26,TRUE
1,1,2016-04-18,33221.72,FALSE
1,1,2016-04-19,12485.15,FALSE
1,1,2016-04-20,21268.7,FALSE
1,1,2016-04-21,22338.47,FALSE
1,1,2016-04-22,25428.93,FALSE
1,1,2016-04-23,20489.92,TRUE
1,1,2016-04-24,21540.25,TRUE
1,1,2016-04-25,18041.76,FALSE
1,1,2016-04-26,21345.63,FALSE
1,1,2016-04-27,18284.04,FALSE
1,1,2016-04-28,23107.86,FALSE
1,1,2016-04-29,18151.95,FALSE
1,1,2016-04-30,21885.5,TRUE
1,1,2016-05-01,19853.69,TRUE
1,1,2016-05-02,25630.25,FALSE
1,1,2016-05-03,19743.03,FALSE
1,1,2016-05-04,11134.84,FALSE
1,1,2016-05-05,26309.61,FALSE
1,1,2016-05-06,15471.34,FALSE
1,1,2016-05-07,16731.17,TRUE
1,1,2016-05-08,17021.69,TRUE
1,1,2016-05-09,26872.19,FALSE
1,1,2016-05-10,9321.63,FALSE
1,1,2016-05-11,35688.74,FALSE
1,1,2016-05-12,25280.28,FALSE
1,1,2016-05-13,21116.19,FALSE
1,1,2016-05-14,19725.53,TRUE
1,1,2016-05-15,21427.77,TRUE
1,1,2016-05-16,22605.61,FALSE
1,1,2016-05-17,23226.08,FALSE
1,1,2016-05-18,22778.02,FALSE
1,1,2016-05-19,20447.9,FALSE
1,1,2016-05-20,19013.31,FALSE
1,1,2016-05-21,19243.63,TRUE
1,1,2016-05-22,19025.46,TRUE
1,1,2016-05-23,25668.85,FALSE
1,1,2016-05-24,22967.78,FALSE
1,1,2016-05-25,5298.06,FALSE
1,1,2016-05-26,23279.5,FALSE
1,1,2016-05-27,20973.68,FALSE
1,1,2016-05-28,19906.46,TRUE
1,1,2016-05-29,18057.41,TRUE
1,1,2016-05-30,25620.56,FALSE
1,1,2016-05-31,24737.63,FALSE
1,1,2016-06-01,16135.61,FALSE
1,1,2016-06-02,22035.26,FALSE
1,1,2016-06-03,15141.72,FALSE
1,1,2016-06-04,13101.91,TRUE
1,1,2016-06-05,16866.41,TRUE
1,1,2016-06-06,24311.97,FALSE
1,1,2016-06-07,24765.63,FALSE
1,1,2016-06-08,22565.43,FALSE
1,1,2016-06-09,23625.48,FALSE
1,1,2016-06-10,22580.89,FALSE
1,1,2016-06-11,16792.59,TRUE
1,1,2016-06-12,22159.61,TRUE
1,1,2016-06-13,24002.05,FALSE
1,1,2016-06-14,23771.46,FALSE
1,1,2016-06-15,25944.57,FALSE
1,1,2016-06-16,23541.52,FALSE
